problem_id,id,agg_runtime,code,instruction_count

    cin >> R >> S >> P; //

    cin >> T;

    int before_maxi = 0;

    for(int i = 0; i < K; i++){

        if(T[i] == 's'){

            dp[0][i] += before_maxi + R;

            used[i] = 's';

        }else if(T[i] == 'p'){

            dp[1][i] += before_maxi + S;

            used[i] = 'p';

        }else if(T[i] == 'r'){

            dp[2][i] += before_maxi + P;

            used[i] = 'r';

        }else{

            cout << ""error"" << endl;

            return 0;

        }

        for(int j = 0; j < 3; j++){

            if(dp[j][i] == 0){

                dp[j][i] = before_maxi;

            }

        }

        before_maxi = max(dp[0][i], max(dp[1][i], dp[2][i]));

    }

    dps(K);

    // 結果を出力

    cout << max(dp[0][N - 1], max(dp[1][N - 1], dp[2][N - 1])) << endl;



    // debug

//    for(int i = 0; i < N; i++){

//        cout << dp[0][i] << "" "";

//    }

//    cout << endl;

//    for(int i = 0; i < N; i++){

//        cout << dp[1][i] << "" "";

//    }

//    cout << endl;

//    for(int i = 0; i < N; i++){

//        cout << dp[2][i] << "" "";

//    }

//    cout << endl;



    return 0;

}
",3385658.95
p02820,s657291160,0.3336299469,"#include<iostream>

#include<vector>

#include<algorithm>

#include<cmath>

#include<string>



using namespace std;



#define rep(i, n) for(int i = 0; i < n; i++)

#define repn(i, n) for(int i = 1; i <= n; i++)

#define repr(i, n) for(int i = (n-1); i >= 0; i--)

#define all(x) (x).begin(), (x).end()

#define lint long long



const int MAX_V = 100005;

vector<int> to[MAX_V];

bool seen[MAX_V];





int dfs(int s){

    seen[s] = true;

    if(to[s].empty()) return 1;

    else return dfs(to[s][0]) + 1;

}



int main(){

    int n, k; cin>>n>> k;

    int R, S, P; cin>>R>>S>>P;

    string t; cin >> t;



    for(int i = 0; i < n-k; i++){

        if(t[i] == t[i+k]){

            to[i].push_back(i+k);

        }

    }



    long ans = 0;

    rep(i, n){

        if(!seen[i]){

            int res = (dfs(i) + 1) / 2;

            int po;

            if(t[i] == 'r') po = P;

            else if(t[i] == 's') po = R;

            else po = S;

            ans += po * res;

        }

    }



    cout << ans << endl;

}",4107038.5
p02820,s288958645,0.0945258488,"#include <bits/stdc++.h>

using namespace std;

typedef long long ll;

using pint = pair<int,int>;

ll mod = 1000000007,mod2 = 998244353;



void chmin(long long &a, long long b) { if (a > b) a = b; }

void chmax(long long &a, long long b) { if (a < b) a = b; }

//void chmin(int &a, int b) { if (a > b) a = b; }

//void chmax(int &a, int b) { if (a < b) a = b; }



const long long INF = 1LL<<60;

ll gcd(ll a,ll b){

    if(b == 0) return a;

    else return gcd(b,a%b);

}



//重みある時

using Edge = pair<int,int>;

using Graph = vector<vector<Edge> >;





int main() {

    int n,k,r,s,p;

    ll ans = 0;

    cin >> n >> k >> r >> s >> p;

    string T;

    cin >> T;

    for (int i = 0; i < n; ++i) {

        if(i >= k){

            if(T[i-k] == T[i]) T[i] = '#';

            else{

                if(T[i] == 'r') ans += p;

                if(T[i] == 's') ans += r;

                if(T[i] == 'p') ans += s;

            }

        }else{

            if(T[i] == 'r') ans += p;

            if(T[i] == 's') ans += r;

            if(T[i] == 'p') ans += s;

        }

    }

    cout << ans << endl;

    return 0;

}
",3098250.95
p02820,s987883270,0.0950456029,"#include <algorithm>

#include <cassert>

#include <cmath>

#include <climits>

#include <cstdlib>

#include <iostream>

#include <map>

#include <numeric>

#include <queue>

#include <set>

#include <string>

#include <vector>

#define DEBUG 1

constexpr int kMod = 1000000007;

typedef long long LL;



int main() {

  int N, K; std::cin >> N >> K;

  int R, S, P; std::cin >> R >> S >> P;

  std::map<char, LL> score = {

    {'r', P},  {'s', R}, {'p', S}

  };



  std::vector<std::string> T(K, """");

  for (int i = 0; i < N; ++i) {

    char c; std::cin >> c;

    T[i%K] += c;

  }



  LL total_score = 0;

  for (std::string& s : T) {

    total_score += score[s[0]];

    for (int i = 1; i < s.size(); ++i) {

      if (s[i] == s[i-1]) s[i] = 'x';

      else                total_score += score[s[i]];

    }

  }



  std::cout << total_score << std::endl;

}
",3103530.275
p02820,s852597421,0.0947026726,"#include <bits/stdc++.h>

#define _GLIBCXX_DEBUG

#define rep(i, n) for(int i = 0; i < (int)(n); i++)

using namespace std;

using ll = long long;

const int INF = 1001001001;

const int MOD = 1000000007;

typedef long long ll;





int main(){

    int N, K;

    cin >> N >> K;

    int R, S, P;

    cin >> R >> S >> P;

    string T;

    cin >> T;



    int total = 0;

    for(int i = 0; i < N; i++){

        if(T[i] == 'r') total += P;

        if(T[i] == 's') total += R;

        if(T[i] == 'p') total += S;

    }



    for(int i = 0; i < K; i++){

        char before = 'x';

        int cnt = 1;

        for(int j = 0; j < (N+K-1)/ K; j++){

            if(j*K+i >= N) continue;

//            cout << "":"" << j * K + i << endl;

            char now = T[j*K+i];

            if(before == now){

                cnt++;

            }else{

                // 精算処理

                int kake = cnt / 2;

                if(before == 'r') total -= P * kake;

                if(before == 'p') total -= S * kake;

                if(before == 's') total -= R * kake;



                // 初期化処理

                before = now;

                cnt = 1;

            }

        }

        // 精算処理

        int kake = cnt / 2;

        if(before == 'r') total -= P * kake;

        if(before == 'p') total -= S * kake;

        if(before == 's') total -= R * kake;



    }

    cout << total << endl;

    return 0;

}
",3099310.85
p02820,s122348660,0.0947361323,"#include<bits/stdc++.h>

using namespace std;



#define rep(i, n) for(int (i) = 0; (i) < (n); (i)++)

#define repp(i, n, m) for(int (i) = (n); (i) < (m); (i)++)

#define repn(i, n) for(int (i) = 1; (i) <= (n); (i)++)

#define repr(i, n) for(int (i) = (n-1); (i) >= 0; (i)--)

#define all(x) (x).begin(), (x).end()

#define lint long long

#define ulint unsigned long long

#define ldou long double

#define fi first

#define se second

#define setpre(x) std::cout << fixed << setprecision(x)

#define ii(x) int x; cin >> (x)

#define ii2(x, y) int x, y; cin >> (x) >> (y)

#define ii3(x, y, z) int x, y, z; cin >> (x) >> (y) >> (z)

#define out(x) cout << (x) << endl

#define outs(x) cout << (x) << "" ""

#define yn(x) cout << ((x)?(""Yes""):(""No"")) << endl

#define YN(x) cout << ((x)?(""YES""):(""NO"")) << endl

#define bit_c(x) __builtin_popcountll(x)



inline void logger(){ std::cout << "" [LOGGER] "" << endl; }

template<typename A, typename... B>

void logger(const A& a, const B&... b){

    cout << a << "" , ""; logger(b...);

}



typedef pair<lint, lint> P;

const lint MOD = 1000000007;

const lint MOD9 = 998244353;

const lint INF = MOD * MOD;

const int MAX = 200005;



/* ...o(^-^)o... */



int main(){

    int n,k; cin>>n>>k;

    int r,s,p; cin>>r>>s>>p;

    string t; cin>>t;

    vector<bool> f(n);

    int res = 0;

    rep(i,n){

        if(i>=k && t[i]==t[i-k] && f[i-k]) continue;

        if(t[i]=='r') res += p;

        else if(t[i]=='s') res += r;

        else res += s;

        f[i] = true;

    }

    out(res);

}",3103366.925
p02821,s405299212,0.0764337194,"#include <bits/stdc++.h>



using namespace std;

const int N=2e5+5,mod=1e9+7;

#define ll long long

ll a[N],b[N];

ll cum[N];

ll ans=0,R;

ll n,k;

bool valid(int r)

{

    ans=0;

    ll t=k;

    for(int i=0;i<n;i++)

    {

        ll idx=lower_bound(b,b+n,r-a[i])-b;

        if(idx==n) continue;

        idx=n-1-idx;

        if(idx<i) continue;

        ll sz=idx-i+1;

        t-=sz*2-1;

        ll sum=cum[idx];

        if(i) sum-=cum[i-1];

        ans+=sum*2+a[i]*(sz-1)*2;

    }

    R=t;

    return t>=0;

}

ll bs()

{

    ll s=0,e=2e5+5,mid;

    while(s<e)

    {

        mid=(s+e)/2;

        if(valid(mid)) e=mid;

        else s=mid+1;

    }

    return s;

}

int main()

{

    ios_base::sync_with_stdio(0);

    cin.tie(0);cout.tie(0);

    cin>>n>>k;

    for(int i=0;i<n;i++)

        cin>>a[i],b[i]=a[i];

    sort(a,a+n);

    sort(b,b+n);

    reverse(a,a+n);

    cum[0]=a[0];

    for(int i=1;i<n;i++)

        cum[i]=cum[i-1]+a[i];



    ll B=bs();

    valid(B);

    cout<<ans+R*(B-1)<<endl;

    return 0;

}
",3104027.875
p02821,s227191374,0.1857473275,"#include<iostream>

#include<vector>

#include<math.h>

#include<complex>

double PI=acos(-1);



template<typename T>

class FFT{

  private:

    using Complex = std::complex<long double>;

    std::vector<Complex> C;

    void DFT(std::vector<Complex> &F,int n,int sig=1){

        if(n==1) return;

        std::vector<Complex> f0(n/2),f1(n/2);

        for(int i=0;i<n/2;++i){

            f0[i]=F[2*i];

            f1[i]=F[2*i+1];

        }

        DFT(f0,n/2,sig);

        DFT(f1,n/2,sig);

        Complex z(cos(2.0*PI/n),sin(2.0*PI/n)*sig),zi=1;

        for(int i=0;i<n;++i){

            if(i<n/2) F[i]=f0[i]+zi*f1[i];

            else F[i]=f0[i-n/2]+zi*f1[i-n/2];

            zi*=z;

        }

        return;

    }

    void invDFT(std::vector<Complex> &f,int n){

        DFT(f,n,-1);

        for(int i=0;i<n;++i){

            f[i]/=n;

        }

        return;

    }

  public:

    FFT(const std::vector<T> &A,const std::vector<T> &B){

        int n=1;

        while(n<=A.size()+B.size()){

            n*=2;

        }

        std::vector<Complex> h(n,Complex(0)),g(n,Complex(0));

        for(int i=0;i<n;++i){

            if(i<A.size()) h[i]=Complex(A[i]);

            if(i<B.size()) g[i]=Complex(B[i]);

        }

        DFT(h,n);

        DFT(g,n);

        C.resize(n);

        for(int i=0;i<n;++i) C[i]=h[i]*g[i];

        invDFT(C,n);

        for(int i=0;i<n;++i) if(T(C[i].real())!=C[i].real()){

            C[i]=Complex(C[i].real()+0.5);

        }

    }

    T operator[](int k)const{return C[k].real();}

};



int main(){

    int N;

    long long M;

    std::cin>>N>>M;

    std::vector<int> A(N);

    int MAX_A=0;

    for(int i=0;i<N;++i){

        std::cin>>A[i];

        MAX_A=std::max(MAX_A,A[i]);

    }

    std::vector<long long> cnt(MAX_A+1);

    for(int i=0;i<N;++i){

        cnt[A[i]]++;

    }

    FFT<long long> C(cnt,cnt);

    long long ans=0;

    for(int i=2*MAX_A;i>=0;--i){

        if(M>=C[i]){

            ans+=i*C[i];

            M-=C[i];

        }else{

            ans+=i*M;

            break;

        }

    }

    std::cout<<ans<<std::endl;

}",322984134.0
p02821,s669986981,0.1437006434,"#include <iostream> // cout, endl, cin

#include <string> // string, to_string, stoi

#include <vector> // vector

#include <algorithm> // min, max, swap, sort, reverse, lower_bound, upper_bound

#include <utility> // pair, make_pair

#include <tuple> // tuple, make_tuple

#include <cstdint> // int64_t, int*_t

#include <cstdio> // printf

#include <map> // map

#include <queue> // queue, priority_queue

#include <set> // set

#include <stack> // stack

#include <deque> // deque

#include <unordered_map> // unordered_map

#include <unordered_set> // unordered_set

#include <bitset> // bitset

#include <cctype> // isupper, islower, isdigit, toupper, tolower

#include <cmath>

#include <complex>

using namespace std;

const double pi = 3.14159265358979323846264338;

long long easy_factor(long long n){

  if (n == 1){

    return 1;

  }

  else{

    long long p = 2;

    long long f = 2;

    while (n % p != 0){

      p += 1;

      if (n % p == 0){

        f = p;

        break;

      }

      if (p * p > n){

        f = n;

        break;

      }

    }

    return f;

  }

}



template <typename T>

T vecout(T A){

  for (int i=0;i<A.size();i++){

    cout << A.at(i) << endl;

  }

}



vector<complex<long double>> simply_fft(vector<complex<long double>> f, long long n){

  if (n == 1){

    return f;

  }

  else{

    long long dn = n / 2;

    vector<complex<long double>> fe(dn);

    vector<complex<long double>> fo(dn);

    for (long long j=0;j<dn;j++){

      fe.at(j) = f.at(2*j+0);

      fo.at(j) = f.at(2*j+1);

    }

    vector<complex<long double>> tmp0 = simply_fft(fe, dn);

    vector<complex<long double>> tmp1 = simply_fft(fo, dn);

    complex<long double> grow = 1.0 + 0.0i;

    complex<long double> seed = cos((2.0*pi)/n) - 1i*sin((2.0*pi)/n);

    complex<long double> right = 0;

    for (long long i=0;i<dn;i++){

      right = tmp1.at(i) * grow;

      f.at(i) = tmp0.at(i) + right;

      f.at(i+dn) = tmp0.at(i) - right;

      grow *= seed;

    }

    return f;

  }

}



vector<complex<long double>> simply_ifft(vector<complex<long double>> f, long long n){

  if (n == 1){

    return f;

  }

  else{

    long long dn = n / 2;

    vector<complex<long double>> fe(dn);

    vector<complex<long double>> fo(dn);

    for (long long j=0;j<dn;j++){

      fe.at(j) = f.at(2*j+0);

      fo.at(j) = f.at(2*j+1);

    }

    vector<complex<long double>> tmp0 = simply_ifft(fe, dn);

    vector<complex<long double>> tmp1 = simply_ifft(fo, dn);

    complex<long double> grow = 1.0 + 0.0i;

    complex<long double> seed = cos((2.0*pi)/n) + 1i*sin((2.0*pi)/n);

    complex<long double> right = 0;

    for (long long i=0;i<dn;i++){

      right = tmp1.at(i) * grow;

      f.at(i) = tmp0.at(i) + right;

      f.at(i+dn) = tmp0.at(i) - right;

      grow *= seed;

    }

    return f;

  }

}

vector<long long> vecmachine(){

  vector<long long> A(100000);

  for (int i=0;i<100000;i++){

    A.at(i) = 100000;

  }

  return A;

}

long long powlimit(long long x){

  long long y = 1;

  while (y < x){

    y *= 2;

  }

  return y;

}



// ------------------------------------------



int main(){

  long long N, M;

  cin >> N >> M;

  long long m = 0;

  vector<long long> A(N);

  for (int i=0;i<N;i++){

    cin >> A.at(i);

    if (m < A.at(i)){

      m = A.at(i);

    }

  }

  long long pl = powlimit(2*m+2);

  vector<complex<long double>> X(pl, 0);

  for (int i=0;i<N;i++){

    X.at(A.at(i)) += 1.0;

  }

  vector<complex<long double>> F = simply_fft(X, pl);

  vector<complex<long double>> Y(pl, 0);

  for (int i=0;i<pl;i++){

    Y.at(i) = F.at(i) * F.at(i);

  }

  vector<complex<long double>> Z = simply_ifft(Y, pl);

  vector<long long> sol(pl, 0);

  for (long long i=0;i<pl;i++){

    sol.at(i) = floor(0.5+real(Z.at(i))/pl);

  }

  long long S = 0, i = pl - 1, pat = 0;

  while (pat < M){

    if (pat + sol.at(i) > M){

      S += (M - pat) * i;

      pat = M;

    }

    else{

      S += sol.at(i) * i;

      pat += sol.at(i);

    }

    i -= 1;

    if (i < 0){

      break;

    }

  }

  cout << S << endl;

}
",282515903.85
p02821,s994951418,0.26965453,"#pragma GCC optimize (""O3"")

#pragma GCC target (""avx"")

//#include<bits/stdc++.h>

#include<cstdio>

#include<algorithm>

using namespace std;

typedef long long ll;

#define rep(i, n) for(int i = 0; i < (n); i++)

#define rep1(i, n) for(int i = 1; i <= (n); i++)

#define co(x) cout << (x) << ""\n""

#define cosp(x) cout << (x) << "" ""

#define ce(x) cerr << (x) << ""\n""

#define cesp(x) cerr << (x) << "" ""

#define pb push_back

#define mp make_pair

#define chmin(x, y) x = min(x, y)

#define chmax(x, y) x = max(x, y)

#define Would

#define you

#define please



//よくわかんなくなってきた

const int cm = 1 << 17;

char cn[cm], * ci = cn + cm, ct;

inline char getcha() {

	if (ci - cn == cm) { fread_unlocked(cn, 1, cm, stdin); ci = cn; }

	return *ci++;

}

inline ll getint() {

	ll A = 0;

	if (ci - cn + 16 > cm) while ((ct = getcha()) >= '0') A = A * 10 + ct - '0';

	else while ((ct = *ci++) >= '0') A = A * 10 + ct - '0';

	return A;

}



int main() {

	//cin.tie(0);

	//ios::sync_with_stdio(false);





	ll N = getint(), M = getint();

	int A[100002] = {};

	rep(i, N) A[getint()]++;	

	for (int i = 100000; i > 1; i--) {

		A[i - 1] += A[i];

	}



	int L = 0;

	int R = 200001;

	while (L + 1 < R) {

		int m = (L + R) / 2;



		ll kazu = 0;

		for (int i = 100000; i >= 1; i--) {

			ll k = A[i] - A[i + 1];

			if (k) {

				int k2 = m - i;

				if (k2 <= 1) kazu += N * k;

				else if (k2 <= 100000) kazu += A[k2] * k;

			}

		}



		if (kazu >= M) L = m;

		else R = m;

	}



	ll S[100002];

	S[100001] = 0;

	for (int i = 100000; i >= 1; i--) {

		S[i] = S[i + 1] + ll(A[i] - A[i + 1]) * i;

	}

	ll kotae = 0;

	ll kazu = 0;

	for (int i = 100000; i >= 1; i--) {

		ll k = A[i] - A[i + 1];

		if (k) {

			int k2 = L - i;

			if (k2 <= 1) {

				kotae += S[1] * k;

				kotae += N * k * i;

				kazu += N * k;

			}

			else if (k2 <= 100000) {

				kotae += S[k2] * k;

				kotae += A[k2] * k * i;

				kazu += A[k2] * k;

			}

		}

	}



	kotae -= ll(kazu - M) * L;



	printf(""%lld"", kotae);





	Would you please return 0;

}",20664799.925
p02821,s197042086,0.0138345756,"#include <cstdio>

#include <cctype>

#include <algorithm>

#define int long long



int n, m;

int a[100010], fs[100010];

int l = 0, r = 200010, ans, cnt, res;



int read() {

    int ret, f = 1;

    char ch;

    while(!isdigit(ch = getchar())) (ch == '-') && (f = -1);

    for(ret = ch - '0'; isdigit(ch = getchar()); ret *= 10, ret += ch - '0');

    return ret * f;

}



void print(int x) {

    if(x < 0) putchar('-'), x = -x;

    if(x > 9) print(x / 10);

    putchar(x % 10 + '0');

}



signed main() {

    n = read(), m = read();

    for(int i = 1; i <= n; ++i) a[i] = read();

    std::sort(a + 1, a + n + 1);

    for(int i = 1; i <= n; ++i) fs[i] = fs[i - 1] + a[i];

    while(l <= r) {

        int mid = (l + r) >> 1;

        cnt = res = 0;

        for(int i = 1; i <= n; ++i) {

            int pos = std::lower_bound(a + 1, a + n + 1, mid - a[i]) - a;

            res += fs[n] - fs[pos - 1] + a[i] * (n - pos + 1); 

            cnt += n - pos + 1;

        }

        if(cnt >= m) ans = mid, l = mid + 1;

        else r = mid - 1;

    }

    print(res - ans * (cnt - m));

    return 0;

}",3040012.0
